,Unnamed: 0,Accession Number,Artist - Sort Name,Full Title,Portfolio (Series) Title,Creation Date,Height,Width,Depth,Media & Support,Credit Line,Class Type
169,1586,1981.268.19,"Audubon, John James","Plate 19.  Louisiana Water Thrush, Turdus ludovicianus.  Aud.","The Birds Of America, Volume I",1827,19.875,12.5,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
170,1585,1981.268.18,"Audubon, John James","Plate 18.  Bewick's Wren, Troglodytes Bewickii.  Aud.","The Birds Of America, Volume I",1827,19.8125,12.25,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
171,1584,1981.268.17,"Audubon, John James","Plate 17.  Carolina Turtle Dove, Columba carolinensis.  Linn.","The Birds Of America, Volume I",1827,27.125,20.6875,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
172,1578,1981.268.11,"Audubon, John James","Plate 11. Bird of Washington, Falco Washingtonii. Aud.","The Birds Of America, Volume I",1827,38.125,25.25,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
173,1611,1981.268.44,"Audubon, John James",Plate 44.  Summer Red-bird,"The Birds Of America, Volume I",1827,38,25,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
174,1577,1981.268.10,"Audubon, John James","Plate 10. Brown Titlark, Anthus Spinoletta. Bonap.","The Birds Of America, Volume I",1827,12.875,20.6875,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
175,1594,1981.268.27,"Audubon, John James",Plate 27.  Red-headed Woodpecker,"The Birds Of America, Volume I",1827,38,25,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
176,1575,1981.268.8,"Audubon, John James","Plate 8. White-throated Sparrow, Fringilla pennsylvanica.  Lath.","The Birds Of America, Volume I",1827,20.8125,13.0625,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
177,1252,2007.122,anonymous,Harriet Beecher Stowe,,1827,4.75,3.75,0,watercolor and gouache on ivory,"gift of Katherine D. and Stephen C. Sherrill (PA 1971, and P 2005, 2007, 2010)",A: Painting
178,1576,1981.268.9,"Audubon, John James","Plate 9.  Selby's Flycatcher, Muscicapa Silbii.  Aud.","The Birds Of America, Volume I",1827,20.75,12.9375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
179,719,1935.57,anonymous,Andover Theological Seminary,,1827,10,16.8125,0,pencil on paper,museum purchase,E: Work on Paper
180,15454,1953.8,"Spencer, Frederick R.",Portrait of Mary Ann and Laura Wheeler Savage,,1827,65,38,0,oil on canvas,museum purchase,A: Painting
181,1568,1981.268.1,"Audubon, John James",Wild Turkey,"The Birds Of America, Volume I",1827,38.25,25.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
182,1569,1981.268.2,"Audubon, John James","Plate 2. Yellow-billed Cuckoo, Coccyzus americanus.  Bonap.","The Birds Of America, Volume I",1827,26.5625,20.875,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
183,1592,1981.268.25,"Audubon, John James","Plate 25.  Song Sparrow, Fringilla melodia.  Wils.","The Birds Of America, Volume I",1827,19.75,12.25,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
184,1574,1981.268.7,"Audubon, John James","Plate 7. Purple Grakle, Quiscalus versicolor.  Vieill.","The Birds Of America, Volume I",1827,20.5625,26.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
185,1570,1981.268.3,"Audubon, John James","Plate 3. Prothonotary Warbler, Sylvia protonotarius.  Lath.","The Birds Of America, Volume I",1827,20.625,12.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
186,1571,1981.268.4,"Audubon, John James","Plate 4. Purple Finch, Fringilla purpurea.  Gmel.","The Birds Of America, Volume I",1827,20.625,12.4375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
187,1572,1981.268.5,"Audubon, John James","Plate 5. Bonaparte's Fly-catcher, Muscicapa Bonapartii.  Aud.","The Birds Of America, Volume I",1827,20.75,12.5625,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
188,1573,1981.268.6,"Audubon, John James",Plate 6. Wild Turkey.  Female.  Meleagris Gallopayo.  Linn.,"The Birds Of America, Volume I",1827,25.375,38.125,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
189,1593,1981.268.26,"Audubon, John James","Plate 26.  Carolina Parrot, Psittacus carolinensis.  Linn.","The Birds Of America, Volume I",1828,33.5625,23.8125,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
190,1605,1981.268.38,"Audubon, John James","Plate 38.  Kentucky Warbler, Sylvia formosa.  Wils.","The Birds Of America, Volume I",1828,19.8125,12.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
191,1604,1981.268.37,"Audubon, John James","Plate 37.  Golden-winged Woodpecker, Picuas auratus.  Linn.","The Birds Of America, Volume I",1828,26.0625,20.75,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
192,1603,1981.268.36,"Audubon, John James","Plate 36.  Stanley, Hawk, Falco Stanleu.  Aud.","The Birds Of America, Volume I",1828,38.25,25.3125,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
193,1608,1981.268.41,"Audubon, John James","Plate 41.  Ruffed Grouse, Tetrao Umbellus.  Linn.","The Birds Of America, Volume I",1828,25.375,38.25,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
194,1609,1981.268.42,"Audubon, John James","Plate 42.  Orchard Oriole, Iceterus spurius.  Bonap.","The Birds Of America, Volume I",1828,25.25,20.875,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
195,1612,1981.268.45,"Audubon, John James","Plate 45.  Traill's Flycatcher, Sylvia Traillii.  Aud.","The Birds Of America, Volume I",1828,19.8125,12.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
196,1613,1981.268.46,"Audubon, John James","Barred Owl, Strix Nebulosa.  Gmel.","The Birds Of America, Volume I",1828,38.25,25.25,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
197,1615,1981.268.48,"Audubon, John James","Plate 48.  Azure Warbler, Sylvia azurea.  Steph.","The Birds Of America, Volume I",1828,19.8125,12.3125,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
198,1616,1981.268.49,"Audubon, John James","Plate 49.  Blue-green Warbler, Sylvia rara.  Lath.","The Birds Of America, Volume I",1828,19.75,12.25,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
199,1607,1981.268.40,"Audubon, John James",Plate 40.  American Redstart.  Muscicapa Ruticilla.  Linn.,"The Birds Of America, Volume I",1828,19.875,12.1875,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
200,1606,1981.268.39,"Audubon, John James","Plate 39.  Crested Titmouse, Parus bicolor.  Linn.","The Birds Of America, Volume I",1828,19.6875,12.1875,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
201,1602,1981.268.35,"Audubon, John James","Plate 35.  Children's Warbler, Sylvia Childrenii.  Aud.","The Birds Of America, Volume I",1828,19.875,12.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
202,1601,1981.268.34,"Audubon, John James",Plate 34.,"The Birds Of America, Volume I",1828,19.8125,12.3125,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
203,1600,1981.268.33,"Audubon, John James","Plate 33.  American Goldfinch, Fringilla tristis.  Linn.","The Birds Of America, Volume I",1828,19.9375,12.3125,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
204,1598,1981.268.31,"Audubon, John James","Plate 31.  White-headed Eagle, Falco leucocephalus.  Linn.","The Birds Of America, Volume I",1828,38.1875,25.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
205,7809,1943.14,"Hardy, Jeremiah Pearson",Abraham Hanson,,1828,24.5,21.5625,0,oil on canvas,museum purchase,A: Painting
206,1596,1981.268.29,"Audubon, John James","Plate 29.  Towhe Bunting, Fringilla erythrophthalma.  Linn.","The Birds Of America, Volume I",1828,19.875,12.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
207,1595,1981.268.28,"Audubon, John James","Plate 28.  Solitary Fly-catcher, Vireo solitarius.  Vieill.","The Birds Of America, Volume I",1828,19.875,12.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
208,1629,1981.268.62,"Audubon, John James",Plate 62.  Passenger Pigeon.  Columba-migratoria.  Linn.,"The Birds Of America, Volume I",1829,26.125,20.875,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
209,1628,1981.268.61,"Audubon, John James",Plate 61.  Great Horned Owl.,"The Birds Of America, Volume I",1829,38.1875,25.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
210,1631,1981.268.64,"Audubon, John James","Plate 64.  Swamp Sparrow, Fringilla palustris.  Wils.","The Birds Of America, Volume I",1829,19.8125,12.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
211,1630,1981.268.63,"Audubon, John James","Plate 63.  White-eyed Flycatcher, Vireo noveboracensis.  Bonap.","The Birds Of America, Volume I",1829,19.75,12.3125,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
212,1641,1981.268.74,"Audubon, John James","Plate 74.  Indigo bird, Fringilla cyanea.  Wils.","The Birds Of America, Volume I",1829,19.75,12.3125,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
213,1633,1981.268.66,"Audubon, John James","Plate 66.  Ivory-billed Woodpecker, Picus principalis.  Linn.","The Birds Of America, Volume I",1829,38.25,25.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
214,1627,1981.268.60,"Audubon, John James","Plate 60.  Carbonated Warbler, Sylvia carbonata.  Aud.","The Birds Of America, Volume I",1829,19.75,12.3125,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
215,1634,1981.268.67,"Audubon, John James","Plate 67.  Red-winged Starling, Icterus phoeniceus.  Daua.","The Birds Of America, Volume I",1829,26.125,20.6875,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
216,1635,1981.268.68,"Audubon, John James","Plate 68.  Republican Swallow, Hirundo-fulva.  Vieill","The Birds Of America, Volume I",1829,19.875,12.4375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
217,1636,1981.268.69,"Audubon, John James","Plate 69.  Bay-breasted Warbler, Sylvia castanea.  Wils.","The Birds Of America, Volume I",1829,19.9375,12.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
218,1637,1981.268.70,"Audubon, John James","Plate 70.  Henslow's Bunting, Emberiza Henslowii.  Aud.","The Birds Of America, Volume I",1829,20,12.3125,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
219,1638,1981.268.71,"Audubon, John James","Plate 71.  Winter Hawk, Falco hyemalis.  Gmel.","The Birds Of America, Volume I",1829,25.375,38.25,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
220,1639,1981.268.72,"Audubon, John James","Plate 72.  Swallow-tailed Hawk, Falco furcatus.  Linn.","The Birds Of America, Volume I",1829,20.875,27.75,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
221,1640,1981.268.73,"Audubon, John James","Plate 73.  Wood Thrush, Turdus mustelinus.  Gmel.","The Birds Of America, Volume I",1829,19.6875,12.3125,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
222,1632,1981.268.65,"Audubon, John James","Plate 65.  Rathbone Warbler, Sylvia Rathbonu.  Aud.","The Birds Of America, Volume I",1829,19.8125,12.25,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
223,1626,1981.268.59,"Audubon, John James","Plate 59.  Chustnut-sided Warbler, Sylvia icterocephala.  Lath.","The Birds Of America, Volume I",1829,19.8125,12.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
224,1621,1981.268.54,"Audubon, John James","Plate 54.  Rice Bird, Icterus agripennis.  Bonap.","The Birds Of America, Volume I",1829,19.875,12.25,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
225,1624,1981.268.57,"Audubon, John James","Plate 57.  Loggerhead Shrike, Lanius ludovicianus.  Linn.","The Birds Of America, Volume I",1829,26.5,20.75,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
226,1625,1981.268.58,"Audubon, John James","Plate 58.  Hermit Thrush, Turdus minor.  Gmel.","The Birds Of America, Volume I",1829,19.75,12.25,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
227,1623,1981.268.56,"Audubon, John James","Plate 56.  Red-shouldered Hawk, Falco lineatus.  Gmel.","The Birds Of America, Volume I",1829,38.25,25.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
228,1622,1981.268.55,"Audubon, John James",Plate 55.  Cuvier's Regulus.  Regulus Cuvierii.  Aud.,"The Birds Of America, Volume I",1829,12.125,12.1875,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
229,1642,1981.268.75,"Audubon, John James","Plate 75.  Le petit Caporal, Falco temerarius.  Aud.","The Birds Of America, Volume I",1829,19.875,12.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
230,1620,1981.268.53,"Audubon, John James","Plate 53.  Painted Finch, Fringilla ciris.  Temm.","The Birds Of America, Volume I",1829,19.75,12.25,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
231,1618,1981.268.51,"Audubon, John James",Plate 51.  Red-tailed Hawk.  Falco borealis.  Gmel.,"The Birds Of America, Volume I",1829,38.25,25.25,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
232,11144,1981.57,"Morton, Henry Jackson",Miss J. Duer,,1829,3.75,6,0,pencil drawing,gift of Mr. and Mrs. Stuart P. Feld,E: Work on Paper
233,1649,1981.268.82,"Audubon, John James","Plate 82.  Whip-poor-will, Caprimulgus vociferus.  Wills.","The Birds Of America, Volume I",1830,26.375,20.875,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
234,1647,1981.268.80,"Audubon, John James","Plate 80.  Prairie Titlark, Anthus pipiens.  Aud.","The Birds Of America, Volume I",1830,12.3125,19.8125,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
235,1646,1981.268.79,"Audubon, John James","Plate 79.  Tyrant Flycatcher, Muscicapa tyrannus.  Briss.","The Birds Of America, Volume I",1830,19.875,12.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
236,6246,1994.32.15,Farrington & Hunnewell,dessert spoon,,1830,7.5,1.4375,0,silver,gift of Joseph G. Byram (PA 1928),D: Decorative Arts
237,1651,1981.268.84,"Audubon, John James","Plate 84.  Blue-grey Flycatcher, Muscicapa coerulea.  Lath.","The Birds Of America, Volume I",1830,19.875,12.375,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
238,1667,1981.268.100,"Audubon, John James","Plate 100. Marsh Wren, Troglodytes palustris. Bonap.","The Birds Of America, Volume I",1830,19.625,12.25,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
239,1645,1981.268.78,"Audubon, John James","Plate 78.  Great Carolina Wren, Troglodytes ludovicianus.  Bonap.","The Birds Of America, Volume I",1830,19.875,12.25,0,hand-colored engraving from original drawing on wove paper on fabric support bou,gift of anonymous donor,F: Prints
